run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260310_011533_stv_none_gpu1,2026-03-10,01:15:36,2026-03-10T01:15:36.049608,0,stv,none,0,0,256,32,8,4,2,10,32,42,0.016181,0.002359,0.002816,0.0,0.0,0.002359,0.002816,0.0,0.0,0.001682,0.001088,0.000841,0.000543,0.000841,0.000867,0.004034,1.9e-05,0.223892,0.045261,0.231423,0.045062,0.098145,0.296406,0.73,0.73
20260310_011533_stv_none_gpu1,2026-03-10,01:15:37,2026-03-10T01:15:37.150572,0,stv,none,20,1,256,32,8,4,2,10,32,42,0.019139,0.002826,0.003353,0.0,0.0,0.002826,0.003353,0.0,0.0,0.001879,0.001269,0.000898,0.000637,0.000981,0.000985,0.004037,3e-05,0.236471,0.046174,0.243091,0.044248,0.101562,0.301025,1.33,0.23
20260310_011533_stv_none_gpu1,2026-03-10,01:15:37,2026-03-10T01:15:37.677227,0,stv,none,40,2,256,32,8,4,2,10,32,42,0.0187,0.002781,0.003257,0.0,0.0,0.002781,0.003257,0.0,0.0,0.001944,0.001354,0.000898,0.00065,0.001046,0.001075,0.004035,2.7e-05,0.239662,0.047524,0.242515,0.042952,0.102051,0.301673,1.89,0.26
20260310_011533_stv_none_gpu1,2026-03-10,01:15:38,2026-03-10T01:15:38.229868,0,stv,none,60,3,256,32,8,4,2,10,32,42,0.020671,0.003029,0.003619,0.0,0.0,0.003029,0.003619,0.0,0.0,0.001988,0.001379,0.000864,0.000679,0.001124,0.001125,0.004038,2.8e-05,0.242906,0.048339,0.246985,0.047771,0.104492,0.304485,2.42,0.24
20260310_011533_stv_none_gpu1,2026-03-10,01:15:38,2026-03-10T01:15:38.774014,0,stv,none,80,4,256,32,8,4,2,10,32,42,0.02005,0.002921,0.003491,0.0,0.0,0.002921,0.003491,0.0,0.0,0.002012,0.001356,0.000883,0.000671,0.001129,0.001066,0.004039,2.9e-05,0.245882,0.047957,0.250655,0.046431,0.105957,0.306291,2.96,0.24
20260310_011533_stv_none_gpu1,2026-03-10,01:15:39,2026-03-10T01:15:39.309727,0,stv,none,100,5,256,32,8,4,2,10,32,42,0.020843,0.003069,0.003617,0.0,0.0,0.003069,0.003617,0.0,0.0,0.002176,0.001464,0.000996,0.000684,0.00118,0.001171,0.00404,2.9e-05,0.257073,0.054037,0.26312,0.051519,0.108398,0.309145,3.49,0.23
20260310_011533_stv_none_gpu1,2026-03-10,01:15:39,2026-03-10T01:15:39.836031,0,stv,none,120,6,256,32,8,4,2,10,32,42,0.020675,0.002927,0.003564,0.0,0.0,0.002927,0.003564,0.0,0.0,0.002191,0.001504,0.000973,0.000723,0.001217,0.001198,0.004044,2.8e-05,0.258317,0.04592,0.265299,0.043252,0.10791,0.308331,4.0,0.21
20260310_011533_stv_none_gpu1,2026-03-10,01:15:40,2026-03-10T01:15:40.284283,0,stv,none,140,7,256,32,8,4,2,10,32,42,0.022385,0.003228,0.003886,0.0,0.0,0.003228,0.003886,0.0,0.0,0.002244,0.001442,0.001085,0.000738,0.001159,0.001241,0.004051,3e-05,0.263428,0.038615,0.267507,0.039491,0.108398,0.308978,4.42,0.19
20260310_011533_stv_none_gpu1,2026-03-10,01:15:40,2026-03-10T01:15:40.710950,0,stv,none,160,8,256,32,8,4,2,10,32,42,0.022435,0.00333,0.003905,0.0,0.0,0.00333,0.003905,0.0,0.0,0.002413,0.001565,0.001135,0.000748,0.001278,0.001452,0.004058,3.2e-05,0.273459,0.044196,0.279214,0.045279,0.113281,0.315041,4.84,0.18
20260310_011533_stv_none_gpu1,2026-03-10,01:15:41,2026-03-10T01:15:41.129192,0,stv,none,180,9,256,32,8,4,2,10,32,42,0.023928,0.003524,0.004142,0.0,0.0,0.003524,0.004142,0.0,0.0,0.0028,0.002007,0.001192,0.000665,0.001609,0.001955,0.004063,2.7e-05,0.295572,0.036183,0.297114,0.034329,0.117188,0.320246,5.26,0.18
20260310_011533_stv_none_gpu1,2026-03-10,01:15:41,2026-03-10T01:15:41.543363,0,stv,none,200,10,256,32,8,4,2,10,32,42,0.027241,0.004143,0.004623,0.0,0.0,0.004143,0.004623,0.0,0.0,0.003075,0.002305,0.001403,0.000967,0.001672,0.002138,0.004079,2.7e-05,0.316822,0.034037,0.325269,0.023353,0.12207,0.32613,5.67,0.18
