run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:05:43,2026-03-04T17:05:43.270700,0,reinforce,prompt_skip,0,0,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001697,0.001077,0.000534,0.000401,0.001163,0.0009,0.00293,0.0,0.241726,0.061043,0.241726,0.061043,0.094238,0.290534,11.63,11.63
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:06:00,2026-03-04T17:06:00.872856,0,reinforce,prompt_skip,20,1,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001277,0.000761,0.000554,0.000441,0.000723,0.000618,0.00293,0.0,0.248933,0.066253,0.248933,0.066253,0.094238,0.291143,28.82,11.21
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:06:17,2026-03-04T17:06:17.993465,0,reinforce,prompt_skip,40,2,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001089,0.00057,0.000362,0.00021,0.000728,0.000521,0.00293,0.0,0.209643,0.051956,0.209643,0.051956,0.09668,0.294701,45.75,11.03
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:06:34,2026-03-04T17:06:34.996250,0,reinforce,prompt_skip,60,3,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001985,0.001266,0.000642,0.000398,0.001343,0.001225,0.00293,0.0,0.274329,0.084115,0.274329,0.084115,0.109863,0.31021,63.29,11.56
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:06:52,2026-03-04T17:06:52.078409,0,reinforce,prompt_skip,80,4,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00204,0.002089,0.00048,0.000393,0.00156,0.001986,0.00293,0.0,0.26149,0.055109,0.26149,0.055109,0.103027,0.303139,80.37,11.56
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:07:09,2026-03-04T17:07:09.700220,0,reinforce,prompt_skip,100,5,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001707,0.001173,0.000543,0.000518,0.001164,0.000941,0.00293,0.0,0.262397,0.040454,0.262397,0.040454,0.098633,0.29662,98.01,11.58
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:07:27,2026-03-04T17:07:27.299948,0,reinforce,prompt_skip,120,6,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001566,0.000907,0.000403,0.000356,0.001163,0.000822,0.00293,0.0,0.242264,0.036306,0.242264,0.036306,0.103516,0.304175,115.53,11.51
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:07:44,2026-03-04T17:07:44.927722,0,reinforce,prompt_skip,140,7,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002534,0.001415,0.000942,0.000584,0.001592,0.001143,0.00293,0.0,0.308761,0.084925,0.308761,0.084925,0.112793,0.313885,133.16,11.5
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:08:02,2026-03-04T17:08:02.484856,0,reinforce,prompt_skip,160,8,256,32,8,4,2,10,32,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001997,0.001133,0.000624,0.000463,0.001373,0.001021,0.00293,0.0,0.278638,0.075744,0.278638,0.075744,0.105957,0.307227,150.83,11.62
20260304_170540_reinforce_prompt_skip_gpu3,2026-03-04,17:08:20,2026-03-04T17:08:20.155215,0,reinforce,prompt_skip,180,9,256,32,8,4,2,10,32,42,0.006561,0.000867,0.001159,0.000867,0.001159,0.0,0.0,0.0,0.0,0.00271,0.001833,0.000692,0.000515,0.002018,0.001701,0.00293,0.0,0.318411,0.058394,0.317548,0.056693,0.113281,0.315061,168.41,11.53
