run_id,date,time,timestamp,gpu_id,baseline,budget,step,checkpoint_idx,M,B,N_per_prompt,S,K,T,R,probe_seed,total_bias_norm,total_bias_proj_mean,total_bias_proj_std,budget_bias_proj_mean,budget_bias_proj_std,baseline_bias_proj_mean,baseline_bias_proj_std,fusion_bias_proj_mean,fusion_bias_proj_std,total_var_mean,total_var_std,within_var_mean,within_var_std,across_var_mean,across_var_std,HL_proxy_mean,HL_proxy_std,g_hat_norm_mean,g_hat_norm_std,g_ref_norm_mean,g_ref_norm_std,reward_mean,reward_std_mean,elapsed_seconds,checkpoint_elapsed_seconds
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:09,2026-03-09T15:15:09.221441,0,reinforce,subset_select,0,0,256,32,8,4,2,10,32,42,0.094847,0.014521,0.015992,0.014521,0.015992,0.0,0.0,0.0,0.0,0.00723,0.004826,0.00367,0.002556,0.00356,0.003775,0.007812,0.0,0.462847,0.090124,0.231423,0.045062,0.098145,0.296406,1.96,1.96
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:14,2026-03-09T15:15:14.462785,0,reinforce,subset_select,20,1,256,32,8,4,2,10,32,42,0.099545,0.015413,0.017121,0.015413,0.017121,0.0,0.0,0.0,0.0,0.007721,0.005702,0.003899,0.002966,0.003822,0.004081,0.007812,0.0,0.480542,0.089903,0.240271,0.044952,0.099609,0.298258,6.7,1.46
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:19,2026-03-09T15:15:19.079405,0,reinforce,subset_select,40,2,256,32,8,4,2,10,32,42,0.095772,0.014743,0.016406,0.014743,0.016406,0.0,0.0,0.0,0.0,0.007378,0.004924,0.003679,0.00279,0.003698,0.004089,0.007812,0.0,0.471632,0.070796,0.235816,0.035398,0.100098,0.299259,11.32,1.47
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:23,2026-03-09T15:15:23.700085,0,reinforce,subset_select,60,3,256,32,8,4,2,10,32,42,0.10291,0.01588,0.017633,0.01588,0.017633,0.0,0.0,0.0,0.0,0.008229,0.005867,0.003602,0.003182,0.004627,0.00496,0.007812,0.0,0.49685,0.083706,0.248425,0.041853,0.10498,0.30508,15.94,1.46
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:28,2026-03-09T15:15:28.309565,0,reinforce,subset_select,80,4,256,32,8,4,2,10,32,42,0.107971,0.016795,0.018379,0.016795,0.018379,0.0,0.0,0.0,0.0,0.008823,0.006272,0.003778,0.003102,0.005045,0.005158,0.007812,0.0,0.512724,0.101858,0.256362,0.050929,0.107422,0.307899,20.38,1.29
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:31,2026-03-09T15:15:31.584955,0,reinforce,subset_select,100,5,256,32,8,4,2,10,32,42,0.10704,0.016755,0.018236,0.016755,0.018236,0.0,0.0,0.0,0.0,0.009094,0.006526,0.003705,0.00309,0.00539,0.005734,0.007812,0.0,0.519473,0.089736,0.259736,0.044868,0.107422,0.307783,23.83,1.47
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:36,2026-03-09T15:15:36.186473,0,reinforce,subset_select,120,6,256,32,8,4,2,10,32,42,0.104485,0.016087,0.017879,0.016087,0.017879,0.0,0.0,0.0,0.0,0.00901,0.006625,0.003802,0.003191,0.005208,0.006117,0.007812,0.0,0.518984,0.067361,0.259492,0.033681,0.105469,0.305598,28.27,1.31
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:40,2026-03-09T15:15:40.648673,0,reinforce,subset_select,140,7,256,32,8,4,2,10,32,42,0.115451,0.018205,0.019751,0.018205,0.019751,0.0,0.0,0.0,0.0,0.010027,0.007702,0.005222,0.004687,0.004805,0.006409,0.007812,0.0,0.547718,0.087683,0.273859,0.043841,0.110352,0.311469,32.74,1.31
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:45,2026-03-09T15:15:45.081087,0,reinforce,subset_select,160,8,256,32,8,4,2,10,32,42,0.116301,0.01805,0.01984,0.01805,0.01984,0.0,0.0,0.0,0.0,0.010422,0.007879,0.005179,0.004585,0.005243,0.006863,0.007812,0.0,0.556299,0.085188,0.27815,0.042594,0.11084,0.312292,37.19,1.33
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:49,2026-03-09T15:15:49.546891,0,reinforce,subset_select,180,9,256,32,8,4,2,10,32,42,0.12727,0.019544,0.021699,0.019544,0.021699,0.0,0.0,0.0,0.0,0.011718,0.009253,0.005271,0.004657,0.006447,0.008418,0.007812,0.0,0.594494,0.070788,0.297247,0.035394,0.116211,0.319371,41.63,1.31
20260309_151506_reinforce_subset_select_gpu2,2026-03-09,15:15:54,2026-03-09T15:15:54.017769,0,reinforce,subset_select,200,10,256,32,8,4,2,10,32,42,0.142245,0.021681,0.024477,0.021681,0.024477,0.0,0.0,0.0,0.0,0.012108,0.009552,0.00514,0.004262,0.006969,0.008986,0.007812,0.0,0.614932,0.078128,0.307466,0.039064,0.118652,0.32229,46.26,1.47
